Current Perseus ID	Numbering in work	Page	Link	Temp PNG File	PDF Page	Coords
Euc. 9.Prop.2	9.prop.	117	http://digital.slub-dresden.de/en/workview/dlf/7154/131/0/			
Euc. 9.Prop.3	9.prop.	117	http://digital.slub-dresden.de/en/workview/dlf/7154/131/0/			
Euc. 9.Prop.4	9.prop.	118	http://digital.slub-dresden.de/en/workview/dlf/7154/132/0/			
Euc. 9.Prop.5	9.prop.	118	http://digital.slub-dresden.de/en/workview/dlf/7154/132/0/			
Euc. 9.Prop.6	9.prop.	118	http://digital.slub-dresden.de/en/workview/dlf/7154/132/0/			
Euc. 9.Prop.7	9.prop.	118	http://digital.slub-dresden.de/en/workview/dlf/7154/132/0/			
Euc. 9.Prop.8	9.prop.	119	http://digital.slub-dresden.de/en/workview/dlf/7154/133/0/			
Euc. 9.Prop.9	9.prop.	119	http://digital.slub-dresden.de/en/workview/dlf/7154/133/0/			
Euc. 9.Prop.10	9.prop.	120	http://digital.slub-dresden.de/en/workview/dlf/7154/134/0/			
Euc. 9.Prop.11	9.prop.	120	http://digital.slub-dresden.de/en/workview/dlf/7154/134/0/			
Euc. 9.Prop.12	9.prop.	121	http://digital.slub-dresden.de/en/workview/dlf/7154/135/0/			
Euc. 9.Prop.13	9.prop.	121	http://digital.slub-dresden.de/en/workview/dlf/7154/135/0/			
Euc. 9.Prop.14	9.prop.	122	http://digital.slub-dresden.de/en/workview/dlf/7154/136/0/			
Euc. 9.Prop.15	9.prop.	123	http://digital.slub-dresden.de/en/workview/dlf/7154/137/0/			
Euc. 9.Prop.16	9.prop.	123	http://digital.slub-dresden.de/en/workview/dlf/7154/137/0/			
Euc. 9.Prop.17	9.prop.	124	http://digital.slub-dresden.de/en/workview/dlf/7154/138/0/			
Euc. 9.Prop.18	9.prop.	124	http://digital.slub-dresden.de/en/workview/dlf/7154/138/0/			
Euc. 9.Prop.19	9.prop.	124	http://digital.slub-dresden.de/en/workview/dlf/7154/138/0/			
Euc. 9.Prop.20	9.prop.	125	http://digital.slub-dresden.de/en/workview/dlf/7154/139/0/			
Euc. 9.Prop.21	9.prop.	126	http://digital.slub-dresden.de/en/workview/dlf/7154/140/0/			
Euc. 9.Prop.22	9.prop.	126	http://digital.slub-dresden.de/en/workview/dlf/7154/140/0/			
Euc. 9.Prop.23	9.prop.	126	http://digital.slub-dresden.de/en/workview/dlf/7154/140/0/			
Euc. 9.Prop.24	9.prop.	126	http://digital.slub-dresden.de/en/workview/dlf/7154/140/0/			
Euc. 9.Prop.25	9.prop.	126	http://digital.slub-dresden.de/en/workview/dlf/7154/140/0/			
Euc. 9.Prop.26	9.prop.	126	http://digital.slub-dresden.de/en/workview/dlf/7154/140/0/			
Euc. 9.Prop.27	9.prop.	126	http://digital.slub-dresden.de/en/workview/dlf/7154/140/0/			
Euc. 9.Prop.28	9.prop.	127	http://digital.slub-dresden.de/en/workview/dlf/7154/141/0/			
Euc. 9.Prop.29	9.prop.	127	http://digital.slub-dresden.de/en/workview/dlf/7154/141/0/			
Euc. 9.Prop.30	9.prop.	127	http://digital.slub-dresden.de/en/workview/dlf/7154/141/0/			
Euc. 9.Prop.31	9.prop.	127	http://digital.slub-dresden.de/en/workview/dlf/7154/141/0/			
Euc. 9.Prop.32	9.prop.	127	http://digital.slub-dresden.de/en/workview/dlf/7154/141/0/			
Euc. 9.Prop.33	9.prop.	128	http://digital.slub-dresden.de/en/workview/dlf/7154/142/0/			
Euc. 9.Prop.34	9.prop.	128	http://digital.slub-dresden.de/en/workview/dlf/7154/142/0/			
Euc. 9.Prop.35	9.prop.	128	http://digital.slub-dresden.de/en/workview/dlf/7154/142/0/			
Euc. 9.Prop.36	9.prop.	128	http://digital.slub-dresden.de/en/workview/dlf/7154/142/0/			
Euc. 10.Prop 1.1	10.prop.	130	http://digital.slub-dresden.de/en/workview/dlf/7154/144/0/			
Euc. 10.Prop 1.2	10.prop.	131	http://digital.slub-dresden.de/en/workview/dlf/7154/145/0/			
Euc. 10.Prop 1.3	10.prop.	131	http://digital.slub-dresden.de/en/workview/dlf/7154/145/0/			
Euc. 10.Prop 1.4	10.prop.	132	http://digital.slub-dresden.de/en/workview/dlf/7154/146/0/			
Euc. 10.Prop 1.5	10.prop.	132	http://digital.slub-dresden.de/en/workview/dlf/7154/146/0/			
	10.prop.	133	http://digital.slub-dresden.de/en/workview/dlf/7154/147/0/			
Euc. 10.Prop 1.7	10.prop.	133	http://digital.slub-dresden.de/en/workview/dlf/7154/147/0/			
Euc. 10.Prop 1.8	10.prop.	134	http://digital.slub-dresden.de/en/workview/dlf/7154/148/0/			
Euc. 10.Prop 1.9	10.prop.	134	http://digital.slub-dresden.de/en/workview/dlf/7154/148/0/			
Euc. 10.Prop 1.10	10.prop.	136	http://digital.slub-dresden.de/en/workview/dlf/7154/150/0/			
Euc. 10.Prop 1.11	10.prop.	136	http://digital.slub-dresden.de/en/workview/dlf/7154/150/0/			
Euc. 10.Prop 1.12	10.prop.	137	http://digital.slub-dresden.de/en/workview/dlf/7154/151/0/			
	10.prop.	137	http://digital.slub-dresden.de/en/workview/dlf/7154/151/0/			
Euc. 10.Prop 1.13	10.prop.	137	http://digital.slub-dresden.de/en/workview/dlf/7154/151/0/			
Euc. 10.Prop 1.14	10.prop.	138	http://digital.slub-dresden.de/en/workview/dlf/7154/152/0/			
Euc. 10.Prop 1.15	10.prop.	138	http://digital.slub-dresden.de/en/workview/dlf/7154/152/0/			
Euc. 10.Prop 1.16	10.prop.	138	http://digital.slub-dresden.de/en/workview/dlf/7154/152/0/			
Euc. 10.Prop 1.17	10.prop.	139	http://digital.slub-dresden.de/en/workview/dlf/7154/153/0/			
Euc. 10.Prop 1.18	10.prop.	140	http://digital.slub-dresden.de/en/workview/dlf/7154/154/0/			
Euc. 10.Prop 1.19	10.prop.	141	http://digital.slub-dresden.de/en/workview/dlf/7154/155/0/			
Euc. 10.Prop 1.20	10.prop.	141	http://digital.slub-dresden.de/en/workview/dlf/7154/155/0/			
Euc. 10.Prop 1.21	10.prop.	141	http://digital.slub-dresden.de/en/workview/dlf/7154/155/0/			
Euc. 10.Prop 1.22	10.prop.	142	http://digital.slub-dresden.de/en/workview/dlf/7154/156/0/			
Euc. 10.Prop 1.23	10.prop.	142	http://digital.slub-dresden.de/en/workview/dlf/7154/156/0/			
Euc. 10.Prop 1.24	10.prop.	143	http://digital.slub-dresden.de/en/workview/dlf/7154/157/0/			
Euc. 10.Prop 1.25	10.prop.	143	http://digital.slub-dresden.de/en/workview/dlf/7154/157/0/			
Euc. 10.Prop 1.26	10.prop.	144	http://digital.slub-dresden.de/en/workview/dlf/7154/158/0/			
	10.prop.	144	http://digital.slub-dresden.de/en/workview/dlf/7154/158/0/			
Euc. 10.Prop 1.27	10.prop.	145	http://digital.slub-dresden.de/en/workview/dlf/7154/159/0/			
Euc. 10.Prop 1.28	10.prop.	145	http://digital.slub-dresden.de/en/workview/dlf/7154/159/0/			
Euc. 10.Prop 1.29	10.prop.	146	http://digital.slub-dresden.de/en/workview/dlf/7154/160/0/			
Euc. 10.Prop 1.30	10.prop.	147	http://digital.slub-dresden.de/en/workview/dlf/7154/161/0/			
Euc. 10.Prop 1.31	10.prop.	147	http://digital.slub-dresden.de/en/workview/dlf/7154/161/0/			
Euc. 10.Prop 1.32	10.prop.	148	http://digital.slub-dresden.de/en/workview/dlf/7154/162/0/			
Euc. 10.Prop 1.33	10.prop.	149	http://digital.slub-dresden.de/en/workview/dlf/7154/163/0/			
Euc. 10.Prop 1.34	10.prop.	150	http://digital.slub-dresden.de/en/workview/dlf/7154/164/0/			
Euc. 10.Prop 1.35	10.prop.	150	http://digital.slub-dresden.de/en/workview/dlf/7154/164/0/			
Euc. 10.Prop 1.36	10.prop.	151	http://digital.slub-dresden.de/en/workview/dlf/7154/165/0/			
Euc. 10.Prop 1.37	10.prop.	151	http://digital.slub-dresden.de/en/workview/dlf/7154/165/0/			
Euc. 10.Prop 1.38	10.prop.	151	http://digital.slub-dresden.de/en/workview/dlf/7154/165/0/			
Euc. 10.Prop 1.39	10.prop.	152	http://digital.slub-dresden.de/en/workview/dlf/7154/166/0/			
Euc. 10.Prop 1.40	10.prop.	152	http://digital.slub-dresden.de/en/workview/dlf/7154/166/0/			
Euc. 10.Prop 1.41	10.prop.	153	http://digital.slub-dresden.de/en/workview/dlf/7154/167/0/			
Euc. 10.Prop 1.42	10.prop.	153	http://digital.slub-dresden.de/en/workview/dlf/7154/167/0/			
Euc. 10.Prop 1.43	10.prop.	154	http://digital.slub-dresden.de/en/workview/dlf/7154/168/0/			
Euc. 10.Prop 1.44	10.prop.	154	http://digital.slub-dresden.de/en/workview/dlf/7154/168/0/			
Euc. 10.Prop 1.45	10.prop.	155	http://digital.slub-dresden.de/en/workview/dlf/7154/169/0/			
Euc. 10.Prop 1.46	10.prop.	155	http://digital.slub-dresden.de/en/workview/dlf/7154/169/0/			
Euc. 10.Prop 1.47	10.prop.	155	http://digital.slub-dresden.de/en/workview/dlf/7154/169/0/			
Euc. 10.Prop 2.48	10.prop.	156	http://digital.slub-dresden.de/en/workview/dlf/7154/170/0/			
Euc. 10.Prop 2.49	10.prop.	156	http://digital.slub-dresden.de/en/workview/dlf/7154/170/0/			
Euc. 10.Prop 2.50	10.prop.	157	http://digital.slub-dresden.de/en/workview/dlf/7154/171/0/			
Euc. 10.Prop 2.51	10.prop.	158	http://digital.slub-dresden.de/en/workview/dlf/7154/172/0/			
Euc. 10.Prop 2.52	10.prop.	158	http://digital.slub-dresden.de/en/workview/dlf/7154/172/0/			
Euc. 10.Prop 2.53	10.prop.	158	http://digital.slub-dresden.de/en/workview/dlf/7154/172/0/			
Euc. 10.Prop 2.54	10.prop.	159	http://digital.slub-dresden.de/en/workview/dlf/7154/173/0/			
Euc. 10.Prop 2.55	10.prop.	160	http://digital.slub-dresden.de/en/workview/dlf/7154/174/0/			
Euc. 10.Prop 2.56	10.prop.	161	http://digital.slub-dresden.de/en/workview/dlf/7154/175/0/			
Euc. 10.Prop 2.57	10.prop.	161	http://digital.slub-dresden.de/en/workview/dlf/7154/175/0/			
Euc. 10.Prop 2.58	10.prop.	162	http://digital.slub-dresden.de/en/workview/dlf/7154/176/0/			
Euc. 10.Prop 2.59	10.prop.	162	http://digital.slub-dresden.de/en/workview/dlf/7154/176/0/			
Euc. 10.Prop 2.60	10.prop.	163	http://digital.slub-dresden.de/en/workview/dlf/7154/177/0/			
Euc. 10.Prop 2.61	10.prop.	164	http://digital.slub-dresden.de/en/workview/dlf/7154/178/0/			
Euc. 10.Prop 2.62	10.prop.	164	http://digital.slub-dresden.de/en/workview/dlf/7154/178/0/			
Euc. 10.Prop 2.63	10.prop.	165	http://digital.slub-dresden.de/en/workview/dlf/7154/179/0/			
Euc. 10.Prop 2.64	10.prop.	165	http://digital.slub-dresden.de/en/workview/dlf/7154/179/0/			
Euc. 10.Prop 2.65	10.prop.	166	http://digital.slub-dresden.de/en/workview/dlf/7154/180/0/			
Euc. 10.Prop 2.66	10.prop.	166	http://digital.slub-dresden.de/en/workview/dlf/7154/180/0/			
Euc. 10.Prop 2.67	10.prop.	167	http://digital.slub-dresden.de/en/workview/dlf/7154/181/0/			
Euc. 10.Prop 2.68	10.prop.	167	http://digital.slub-dresden.de/en/workview/dlf/7154/181/0/			
Euc. 10.Prop 2.69	10.prop.	168	http://digital.slub-dresden.de/en/workview/dlf/7154/182/0/			
Euc. 10.Prop 2.70	10.prop.	168	http://digital.slub-dresden.de/en/workview/dlf/7154/182/0/			
Euc. 10.Prop 2.71	10.prop.	168	http://digital.slub-dresden.de/en/workview/dlf/7154/182/0/			
Euc. 10.Prop 2.72	10.prop.	169	http://digital.slub-dresden.de/en/workview/dlf/7154/183/0/			
Euc. 10.Prop 2.73	10.prop.	170	http://digital.slub-dresden.de/en/workview/dlf/7154/184/0/			
Euc. 10.Prop 2.74	10.prop.	170	http://digital.slub-dresden.de/en/workview/dlf/7154/184/0/			
Euc. 10.Prop 2.74	10.prop.	171	http://digital.slub-dresden.de/en/workview/dlf/7154/185/0/			
Euc. 10.Prop 2.75	10.prop.	171	http://digital.slub-dresden.de/en/workview/dlf/7154/185/0/			
Euc. 10.Prop 2.76	10.prop.	171	http://digital.slub-dresden.de/en/workview/dlf/7154/185/0/			
Euc. 10.Prop 2.77	10.prop.	171	http://digital.slub-dresden.de/en/workview/dlf/7154/185/0/			
Euc. 10.Prop 2.77	10.prop.	172	http://digital.slub-dresden.de/en/workview/dlf/7154/186/0/			
Euc. 10.Prop 2.78	10.prop.	172	http://digital.slub-dresden.de/en/workview/dlf/7154/186/0/			
Euc. 10.Prop 2.79	10.prop.	172	http://digital.slub-dresden.de/en/workview/dlf/7154/186/0/			
Euc. 10.Prop 2.80	10.prop.	173	http://digital.slub-dresden.de/en/workview/dlf/7154/187/0/			
Euc. 10.Prop 2.81	10.prop.	173	http://digital.slub-dresden.de/en/workview/dlf/7154/187/0/			
Euc. 10.Prop 2.82	10.prop.	174	http://digital.slub-dresden.de/en/workview/dlf/7154/188/0/			
Euc. 10.Prop 2.83	10.prop.	174	http://digital.slub-dresden.de/en/workview/dlf/7154/188/0/			
Euc. 10.Prop 2.84	10.prop.	174	http://digital.slub-dresden.de/en/workview/dlf/7154/188/0/			
Euc. 10.Prop 3.85	10.prop.	175	http://digital.slub-dresden.de/en/workview/dlf/7154/189/0/			
Euc. 10.Prop 3.86	10.prop.	176	http://digital.slub-dresden.de/en/workview/dlf/7154/190/0/			
Euc. 10.Prop 3.87	10.prop.	176	http://digital.slub-dresden.de/en/workview/dlf/7154/190/0/			
Euc. 10.Prop 3.88	10.prop.	177	http://digital.slub-dresden.de/en/workview/dlf/7154/191/0/			
Euc. 10.Prop 3.89	10.prop.	177	http://digital.slub-dresden.de/en/workview/dlf/7154/191/0/			
Euc. 10.Prop 3.90	10.prop.	177	http://digital.slub-dresden.de/en/workview/dlf/7154/191/0/			
Euc. 10.Prop 3.91	10.prop.	178	http://digital.slub-dresden.de/en/workview/dlf/7154/192/0/			
Euc. 10.Prop 3.92	10.prop.	179	http://digital.slub-dresden.de/en/workview/dlf/7154/193/0/			
Euc. 10.Prop 3.93	10.prop.	180	http://digital.slub-dresden.de/en/workview/dlf/7154/194/0/			
Euc. 10.Prop 3.94	10.prop.	181	http://digital.slub-dresden.de/en/workview/dlf/7154/195/0/			
Euc. 10.Prop 3.95	10.prop.	182	http://digital.slub-dresden.de/en/workview/dlf/7154/196/0/			
Euc. 10.Prop 3.96	10.prop.	182	http://digital.slub-dresden.de/en/workview/dlf/7154/196/0/			
Euc. 10.Prop 3.97	10.prop.	183	http://digital.slub-dresden.de/en/workview/dlf/7154/197/0/			
Euc. 10.Prop 3.98	10.prop.	184	http://digital.slub-dresden.de/en/workview/dlf/7154/198/0/			
Euc. 10.Prop 3.99	10.prop.	184	http://digital.slub-dresden.de/en/workview/dlf/7154/198/0/			
Euc. 10.Prop 3.100	10.prop.	185	http://digital.slub-dresden.de/en/workview/dlf/7154/199/0/			
Euc. 10.Prop 3.101	10.prop.	186	http://digital.slub-dresden.de/en/workview/dlf/7154/200/0/			
Euc. 10.Prop 3.102	10.prop.	187	http://digital.slub-dresden.de/en/workview/dlf/7154/201/0/			
Euc. 10.Prop 3.103	10.prop.	187	http://digital.slub-dresden.de/en/workview/dlf/7154/201/0/			
Euc. 10.Prop 3.104	10.prop.	188	http://digital.slub-dresden.de/en/workview/dlf/7154/202/0/			
Euc. 10.Prop 3.105	10.prop.	188	http://digital.slub-dresden.de/en/workview/dlf/7154/202/0/			
Euc. 10.Prop 3.106	10.prop.	189	http://digital.slub-dresden.de/en/workview/dlf/7154/203/0/			
Euc. 10.Prop 3.107	10.prop.	189	http://digital.slub-dresden.de/en/workview/dlf/7154/203/0/			
Euc. 10.Prop 3.108	10.prop.	189	http://digital.slub-dresden.de/en/workview/dlf/7154/203/0/			
Euc. 10.Prop 3.109	10.prop.	190	http://digital.slub-dresden.de/en/workview/dlf/7154/204/0/			
Euc. 10.Prop 3.110	10.prop.	190	http://digital.slub-dresden.de/en/workview/dlf/7154/204/0/			
Euc. 10.Prop 3.111	10.prop.	191	http://digital.slub-dresden.de/en/workview/dlf/7154/205/0/			
Euc. 10.Prop 3.112	10.prop.	191	http://digital.slub-dresden.de/en/workview/dlf/7154/205/0/			
Euc. 10.Prop 3.112	10.prop.	192	http://digital.slub-dresden.de/en/workview/dlf/7154/206/0/			
Euc. 10.Prop 3.113	10.prop.	192	http://digital.slub-dresden.de/en/workview/dlf/7154/206/0/			
Euc. 10.Prop 3.114	10.prop.	193	http://digital.slub-dresden.de/en/workview/dlf/7154/207/0/			
Euc. 10.Prop 3.115	10.prop.	193	http://digital.slub-dresden.de/en/workview/dlf/7154/207/0/			
	10.prop.	194	http://digital.slub-dresden.de/en/workview/dlf/7154/208/0/			
	10.prop.	194	http://digital.slub-dresden.de/en/workview/dlf/7154/208/0/			
	10.prop.	195	http://digital.slub-dresden.de/en/workview/dlf/7154/209/0/			
Euc. 11.Prop.1	11.prop.	197	http://digital.slub-dresden.de/en/workview/dlf/7154/211/0/			
Euc. 11.Prop.2	11.prop.	198	http://digital.slub-dresden.de/en/workview/dlf/7154/212/0/			
Euc. 11.Prop.3	11.prop.	198	http://digital.slub-dresden.de/en/workview/dlf/7154/212/0/			
Euc. 11.Prop.4	11.prop.	198	http://digital.slub-dresden.de/en/workview/dlf/7154/212/0/			
Euc. 11.Prop.5	11.prop.	199	http://digital.slub-dresden.de/en/workview/dlf/7154/213/0/			
Euc. 11.Prop.6	11.prop.	199	http://digital.slub-dresden.de/en/workview/dlf/7154/213/0/			
Euc. 11.Prop.7	11.prop.	200	http://digital.slub-dresden.de/en/workview/dlf/7154/214/0/			
Euc. 11.Prop.8	11.prop.	200	http://digital.slub-dresden.de/en/workview/dlf/7154/214/0/			
Euc. 11.Prop.9	11.prop.	200	http://digital.slub-dresden.de/en/workview/dlf/7154/214/0/			
Euc. 11.Prop.10	11.prop.	101	http://digital.slub-dresden.de/en/workview/dlf/7154/215/0/			
Euc. 11.Prop.11	11.prop.	101	http://digital.slub-dresden.de/en/workview/dlf/7154/215/0/			
Euc. 11.Prop.12	11.prop.	102	http://digital.slub-dresden.de/en/workview/dlf/7154/216/0/			
Euc. 11.Prop.13	11.prop.	102	http://digital.slub-dresden.de/en/workview/dlf/7154/216/0/			
Euc. 11.Prop.14	11.prop.	102	http://digital.slub-dresden.de/en/workview/dlf/7154/216/0/			
Euc. 11.Prop.15	11.prop.	102	http://digital.slub-dresden.de/en/workview/dlf/7154/216/0/			
Euc. 11.Prop.16	11.prop.	203	http://digital.slub-dresden.de/en/workview/dlf/7154/217/0/			
Euc. 11.Prop.17	11.prop.	203	http://digital.slub-dresden.de/en/workview/dlf/7154/217/0/			
Euc. 11.Prop.18	11.prop.	204	http://digital.slub-dresden.de/en/workview/dlf/7154/218/0/			
Euc. 11.Prop.19	11.prop.	204	http://digital.slub-dresden.de/en/workview/dlf/7154/218/0/			
Euc. 11.Prop.20	11.prop.	204	http://digital.slub-dresden.de/en/workview/dlf/7154/218/0/			
Euc. 11.Prop.21	11.prop.	205	http://digital.slub-dresden.de/en/workview/dlf/7154/219/0/			
Euc. 11.Prop.22	11.prop.	205	http://digital.slub-dresden.de/en/workview/dlf/7154/219/0/			
Euc. 11.Prop.23	11.prop.	206	http://digital.slub-dresden.de/en/workview/dlf/7154/220/0/			
Euc. 11.Prop.24	11.prop.	209	http://digital.slub-dresden.de/en/workview/dlf/7154/223/0/			
Euc. 11.Prop.25	11.prop.	209	http://digital.slub-dresden.de/en/workview/dlf/7154/223/0/			
Euc. 11.Prop.26	11.prop.	210	http://digital.slub-dresden.de/en/workview/dlf/7154/224/0/			
Euc. 11.Prop.27	11.prop.	210	http://digital.slub-dresden.de/en/workview/dlf/7154/224/0/			
Euc. 11.Prop.28	11.prop.	211	http://digital.slub-dresden.de/en/workview/dlf/7154/225/0/			
Euc. 11.Prop.29	11.prop.	211	http://digital.slub-dresden.de/en/workview/dlf/7154/225/0/			
Euc. 11.Prop.30	11.prop.	212	http://digital.slub-dresden.de/en/workview/dlf/7154/226/0/			
Euc. 11.Prop.31	11.prop.	212	http://digital.slub-dresden.de/en/workview/dlf/7154/226/0/			
Euc. 11.Prop.32	11.prop.	213	http://digital.slub-dresden.de/en/workview/dlf/7154/227/0/			
Euc. 11.Prop.33	11.prop.	214	http://digital.slub-dresden.de/en/workview/dlf/7154/228/0/			
Euc. 11.Prop.34	11.prop.	214	http://digital.slub-dresden.de/en/workview/dlf/7154/228/0/			
Euc. 11.Prop.35	11.prop.	216	http://digital.slub-dresden.de/en/workview/dlf/7154/230/0/			
Euc. 11.Prop.36	11.prop.	217	http://digital.slub-dresden.de/en/workview/dlf/7154/231/0/			
Euc. 11.Prop.37	11.prop.	218	http://digital.slub-dresden.de/en/workview/dlf/7154/232/0/			
	11.prop.	218	http://digital.slub-dresden.de/en/workview/dlf/7154/232/0/			
Euc. 11.Prop.38	11.prop.	219	http://digital.slub-dresden.de/en/workview/dlf/7154/233/0/			
Euc. 11.Prop.39	11.prop.	219	http://digital.slub-dresden.de/en/workview/dlf/7154/233/0/			
Euc. 12.Prop.1	12.prop.	220	http://digital.slub-dresden.de/en/workview/dlf/7154/234/0/			
Euc. 12.Prop.2	12.prop.	220	http://digital.slub-dresden.de/en/workview/dlf/7154/234/0/			
Euc. 12.Prop.3	12.prop.	222	http://digital.slub-dresden.de/en/workview/dlf/7154/236/0/			
Euc. 12.Prop.4	12.prop.	223	http://digital.slub-dresden.de/en/workview/dlf/7154/237/0/			
Euc. 12.Prop.5	12.prop.	224	http://digital.slub-dresden.de/en/workview/dlf/7154/238/0/			
Euc. 12.Prop.6	12.prop.	225	http://digital.slub-dresden.de/en/workview/dlf/7154/239/0/			
	12.prop.	226	http://digital.slub-dresden.de/en/workview/dlf/7154/240/0/			
Euc. 12.Prop.8	12.prop.	227	http://digital.slub-dresden.de/en/workview/dlf/7154/241/0/			
Euc. 12.Prop.9	12.prop.	227	http://digital.slub-dresden.de/en/workview/dlf/7154/241/0/			
Euc. 12.Prop.10	12.prop.	228	http://digital.slub-dresden.de/en/workview/dlf/7154/242/0/			
Euc. 12.Prop.11	12.prop.	230	http://digital.slub-dresden.de/en/workview/dlf/7154/244/0/			
Euc. 12.Prop.12	12.prop.	231	http://digital.slub-dresden.de/en/workview/dlf/7154/245/0/			
Euc. 12.Prop.13	12.prop.	233	http://digital.slub-dresden.de/en/workview/dlf/7154/247/0/			
Euc. 12.Prop.14	12.prop.	234	http://digital.slub-dresden.de/en/workview/dlf/7154/248/0/			
Euc. 12.Prop.15	12.prop.	234	http://digital.slub-dresden.de/en/workview/dlf/7154/248/0/			
Euc. 12.Prop.16	12.prop.	235	http://digital.slub-dresden.de/en/workview/dlf/7154/249/0/			
Euc. 12.Prop.17	12.prop.	235	http://digital.slub-dresden.de/en/workview/dlf/7154/249/0/			
Euc. 12.Prop.18	12.prop.	238	http://digital.slub-dresden.de/en/workview/dlf/7154/252/0/			
Euc. 13.Prop.1	13.prop.	239	http://digital.slub-dresden.de/en/workview/dlf/7154/253/0/			
Euc. 13.Prop.2	13.prop.	240	http://digital.slub-dresden.de/en/workview/dlf/7154/254/0/			
Euc. 13.Prop.3	13.prop.	241	http://digital.slub-dresden.de/en/workview/dlf/7154/255/0/			
Euc. 13.Prop.4	13.prop.	242	http://digital.slub-dresden.de/en/workview/dlf/7154/256/0/			
	13.prop.	242	http://digital.slub-dresden.de/en/workview/dlf/7154/256/0/			
Euc. 13.Prop.6	13.prop.	243	http://digital.slub-dresden.de/en/workview/dlf/7154/257/0/			
Euc. 13.Prop.7	13.prop.	243	http://digital.slub-dresden.de/en/workview/dlf/7154/257/0/			
Euc. 13.Prop.8	13.prop.	244	http://digital.slub-dresden.de/en/workview/dlf/7154/258/0/			
Euc. 13.Prop.9	13.prop.	245	http://digital.slub-dresden.de/en/workview/dlf/7154/259/0/			
Euc. 13.Prop.10	13.prop.	245	http://digital.slub-dresden.de/en/workview/dlf/7154/259/0/			
Euc. 13.Prop.11	13.prop.	246	http://digital.slub-dresden.de/en/workview/dlf/7154/260/0/			
Euc. 13.Prop.12	13.prop.	247	http://digital.slub-dresden.de/en/workview/dlf/7154/261/0/			
Euc. 13.Prop.13	13.prop.	248	http://digital.slub-dresden.de/en/workview/dlf/7154/262/0/			
Euc. 13.Prop.14	13.prop.	249	http://digital.slub-dresden.de/en/workview/dlf/7154/263/0/			
Euc. 13.Prop.15	13.prop.	250	http://digital.slub-dresden.de/en/workview/dlf/7154/264/0/			
Euc. 13.Prop.16	13.prop.	251	http://digital.slub-dresden.de/en/workview/dlf/7154/265/0/			
Euc. 13.Prop.17	13.prop.	252	http://digital.slub-dresden.de/en/workview/dlf/7154/266/0/			
Euc. 13.Prop.18	13.prop.	254	http://digital.slub-dresden.de/en/workview/dlf/7154/268/0/			
	14.prop.1	257	http://digital.slub-dresden.de/en/workview/dlf/7154/271/0/			
	14.prop.2	258	http://digital.slub-dresden.de/en/workview/dlf/7154/272/0/			
	14.prop.3	259	http://digital.slub-dresden.de/en/workview/dlf/7154/273/0/			
	14.prop.4	260	http://digital.slub-dresden.de/en/workview/dlf/7154/274/0/			
	15.prop.1	263	http://digital.slub-dresden.de/en/workview/dlf/7154/277/0/			
	15.prop.2	263	http://digital.slub-dresden.de/en/workview/dlf/7154/277/0/			
	15.prop.3	263	http://digital.slub-dresden.de/en/workview/dlf/7154/277/0/			
	15.prop.4	264	http://digital.slub-dresden.de/en/workview/dlf/7154/278/0/			
	15.prop.5	264	http://digital.slub-dresden.de/en/workview/dlf/7154/278/0/			